"filename", "language", "PowerShell", "Shell Script", "Markdown", "JavaScript", "YAML", "Batch", "JSON", "Python", "pip requirements", "CSV", "Java Properties", "Docker", "MS SQL", "Java", "JavaScript JSX", "PostCSS", "JSON with Comments", "HTML", "XML", "comment", "blank", "total"
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ExpenseCategoryBreakdownItem.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ExpenseRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 34, 129
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ExpenseResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 23, 144
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ExpenseSummaryResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 19, 106
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\GuestReservationSummaryDto.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 9, 38, 198
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\GuestReservationsResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 7, 23
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\InventoryAdjustmentRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 22, 83
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\InventoryBreakdownItem.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 11, 53
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\InventoryItemRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 34, 131
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\InventoryItemResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 22, 143
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\InventoryRestockRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 28, 105
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\InventoryRestockResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 7, 30
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\InventorySummaryResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 21, 125
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\InventoryTransactionResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 24, 157
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\InvoiceDeliveryStatus.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\JwtResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 4, 17, 74
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\LoginRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 5, 10, 43
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\NotificationResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 17, 88
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\OccupancyTrendPoint.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 11, 13, 47
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\PaymentRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 12, 45
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\PaymentResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 16, 91
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\PricingBreakdownDto.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 26, 124
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RegisterRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 14, 55
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RegisterResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 10, 41
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReportExportResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 19, 15, 68
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReportFilterRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 19, 20, 91
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationActionPlaceholderResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 23, 120
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationCancelRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationCheckInRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 9, 29
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationCreateRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 23, 103
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationFilterRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 4, 31, 158
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationGuestRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 20, 81
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationHistoryResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 18, 81
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationLookupResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 11, 74, 328
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationModifyRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 19, 75
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationNoteRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationPaymentRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 9, 32
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 66, 357
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ReservationStatusUpdateRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RevenueTrendPoint.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 7, 11, 38
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomGridReservationDto.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 21, 93
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomGridResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 12, 46
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomGridRowDto.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 16, 70
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 5, 17, 67
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 5, 22, 95
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomSearchResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 11, 10, 45
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomServiceCompletionRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 19, 68
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomServiceCompletionResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 8, 32
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomServicePreviewRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomServicePreviewResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 18, 99
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomTypeDistributionItem.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 15, 15, 62
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomTypeRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 5, 20, 80
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\RoomTypeResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 5, 18, 78
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceRequestCreateRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 15, 55
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceRequestResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 25, 117
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceRequestStatusUpdateRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceUsagePreviewItemResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 16, 88
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceUsageRecordItemRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 13, 49
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceUsageRecordItemResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 17, 97
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceUsageRecordResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 25, 168
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceUsageTemplateItemRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 16, 59
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceUsageTemplateItemResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 13, 67
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceUsageTemplateRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 22, 82
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ServiceUsageTemplateResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 18, 115
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\StaffCreateRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 20, 93
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\StaffResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 15, 87
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\StaffUpdateRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 11, 40
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\TokenRefreshRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 24
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\TokenRefreshResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 8, 30
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\AiAssistantChatMessage.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\AiAssistantChatRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\AiAssistantChatResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\AiFinanceDataSummaryResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\AiFinanceSummaryResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\AiHealthResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\AiModelInfoResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\AskAiFinanceRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\AskAiFinanceResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\DemandHeatmapPointResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\ElasticityForecastResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\ElasticityRoomContextRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\ElasticitySimulationPointResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\ElasticitySimulationRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\ForecastPoint.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\OccupancyTrendPoint.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\PricingRecommendationResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\RevenueForecastResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\RevenueTrendPoint.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\RoomTypeRevenueResponse.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\dto\ai\TrainingDataRow.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\entity\AiPriceRecommendation.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 36, 146
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\entity\AuditLog.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 21, 83
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\entity\EmailLog.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 1, 28, 102
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\entity\Expense.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 48, 227
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\entity\ExpenseCategory.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Alwaj\OneDrive\المستندات\GitHub\roomify-hotel-management\backend\src\main\java\com\roomify\backend\entity\Guest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 3, 23, 112
